DRIVER,LONG,LAT,DAY,DAY_CORRIGIDO,03:00:00,TRIP,ID,PR,H,M,S,TIME_ACUM,SPD_MPH,SPD_KMH,ACEL_MS2,HEADING,ALTITUDE_FT,VALID_TIME,TIMESTAMP_GPS,CPOOL,CPOOLING_CHECK,WSB,UMP_YN,UMP,PICK_UP,ACTION,GPS_FILE,CIDADE,BAIRRO,NOME_RUA,HIERARQUIA_CWB,HIERARQUIA_CTB,LIMITE_VEL
A,-49.266653,-25.433978, ,21/09/2022,,trip,Atrip,13:43:47,,,1,178,20.02,32.2200,0.0500,,, , , , , , , , , , , , , , , , ,
A,-49.266572,-25.433947, ,21/09/2022,,trip,Atrip,13:43:48,,,1,179,19.67,31.6440,-0.1600,,, , , , , , , , , , , , , , , , ,
A,-49.266572,-25.433947, ,21/09/2022,,trip,Atrip,13:43:48,,,0,179,19.67,31.6440,-0.1600,,, , , , , , , , , , , , , , , , ,
A,-49.266412,-25.433884, ,21/09/2022,,trip,Atrip,13:43:50,,,2,181,18.97,30.5280,-0.1550,,, , , , , , , , , , , , , , , , ,
A,-49.266335,-25.433853, ,21/09/2022,,trip,Atrip,13:43:51,,,1,182,18.97,30.5280,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.266255,-25.433823, ,21/09/2022,,trip,Atrip,13:43:52,,,1,183,19.26,30.9960,0.1300,,, , , , , , , , , , , , , , , , ,
A,-49.266255,-25.433823, ,21/09/2022,,trip,Atrip,13:43:52,,,0,183,19.26,30.9960,0.1300,,, , , , , , , , , , , , , , , , ,
A,-49.266089,-25.433758, ,21/09/2022,,trip,Atrip,13:43:54,,,2,185,21.21,34.1280,0.4350,,, , , , , , , , , , , , , , , , ,
A,-49.266002,-25.433724, ,21/09/2022,,trip,Atrip,13:43:55,,,1,186,21.57,34.7040,0.1600,,, , , , , , , , , , , , , , , , ,
A,-49.265915,-25.433691, ,21/09/2022,,trip,Atrip,13:43:56,,,1,187,21.34,34.3440,-0.1000,,, , , , , , , , , , , , , , , , ,
A,-49.265915,-25.433691, ,21/09/2022,,trip,Atrip,13:43:56,,,0,187,21.34,34.3440,-0.1000,,, , , , , , , , , , , , , , , , ,
A,-49.265741,-25.433622, ,21/09/2022,,trip,Atrip,13:43:58,,,2,189,21.05,33.8760,-0.0650,,, , , , , , , , , , , , , , , , ,
A,-49.265657,-25.433588, ,21/09/2022,,trip,Atrip,13:43:59,,,1,190,20.54,33.0480,-0.2300,,, , , , , , , , , , , , , , , , ,
A,-49.265575,-25.433556, ,21/09/2022,,trip,Atrip,13:44:00,,,1,191,19.80,31.8600,-0.3300,,, , , , , , , , , , , , , , , , ,
A,-49.265495,-25.433524, ,21/09/2022,,trip,Atrip,13:44:01,,,1,192,19.78,31.8240,-0.0100,,, , , , , , , , , , , , , , , , ,
A,-49.265414,-25.433491, ,21/09/2022,,trip,Atrip,13:44:02,,,1,193,20.23,32.5440,0.2000,,, , , , , , , , , , , , , , , , ,
A,-49.265334,-25.433457, ,21/09/2022,,trip,Atrip,13:44:03,,,1,194,19.42,31.2480,-0.3600,,, , , , , , , , , , , , , , , , ,
A,-49.265255,-25.433426, ,21/09/2022,,trip,Atrip,13:44:04,,,1,195,19.53,31.4280,0.0500,,, , , , , , , , , , , , , , , , ,
A,-49.265176,-25.433394, ,21/09/2022,,trip,Atrip,13:44:05,,,1,196,19.60,31.5360,0.0300,,, , , , , , , , , , , , , , , , ,
A,-49.265093,-25.433363, ,21/09/2022,,trip,Atrip,13:44:06,,,1,197,20.38,32.7960,0.3500,,, , , , , , , , , , , , , , , , ,
A,-49.265013,-25.433332, ,21/09/2022,,trip,Atrip,13:44:07,,,1,198,19.29,31.0320,-0.4900,,, , , , , , , , , , , , , , , , ,
A,-49.265013,-25.433332, ,21/09/2022,,trip,Atrip,13:44:07,,,0,198,19.29,31.0320,-0.4900,,, , , , , , , , , , , , , , , , ,
A,-49.264857,-25.433270, ,21/09/2022,,trip,Atrip,13:44:09,,,2,200,18.97,30.5280,-0.0700,,, , , , , , , , , , , , , , , , ,
A,-49.264783,-25.433241, ,21/09/2022,,trip,Atrip,13:44:10,,,1,201,17.68,28.4400,-0.5800,,, , , , , , , , , , , , , , , , ,
A,-49.264714,-25.433213, ,21/09/2022,,trip,Atrip,13:44:11,,,1,202,16.47,26.4960,-0.5400,,, , , , , , , , , , , , , , , , ,
A,-49.264714,-25.433213, ,21/09/2022,,trip,Atrip,13:44:11,,,0,202,16.47,26.4960,-0.5400,,, , , , , , , , , , , , , , , , ,
A,-49.264587,-25.433160, ,21/09/2022,,trip,Atrip,13:44:13,,,2,204,15.12,24.3360,-0.3000,,, , , , , , , , , , , , , , , , ,
A,-49.264522,-25.433134, ,21/09/2022,,trip,Atrip,13:44:14,,,1,205,16.85,27.1080,0.7700,,, , , , , , , , , , , , , , , , ,
A,-49.264455,-25.433106, ,21/09/2022,,trip,Atrip,13:44:15,,,1,206,16.27,26.1720,-0.2600,,, , , , , , , , , , , , , , , , ,
A,-49.264393,-25.433080, ,21/09/2022,,trip,Atrip,13:44:16,,,1,207,14.95,24.0480,-0.5900,,, , , , , , , , , , , , , , , , ,
A,-49.264334,-25.433056, ,21/09/2022,,trip,Atrip,13:44:17,,,1,208,14.16,22.7880,-0.3500,,, , , , , , , , , , , , , , , , ,
A,-49.264280,-25.433033, ,21/09/2022,,trip,Atrip,13:44:18,,,1,209,12.89,20.7360,-0.5700,,, , , , , , , , , , , , , , , , ,
A,-49.264232,-25.433012, ,21/09/2022,,trip,Atrip,13:44:19,,,1,210,11.25,18.1080,-0.7300,,, , , , , , , , , , , , , , , , ,
A,-49.264192,-25.432995, ,21/09/2022,,trip,Atrip,13:44:20,,,1,211,8.70,14.0040,-1.1400,,, , , , , , , , , , , , , , , , ,
A,-49.264160,-25.432982, ,21/09/2022,,trip,Atrip,13:44:21,,,1,212,6.96,11.1960,-0.7800,,, , , , , , , , , , , , , , , , ,
A,-49.264134,-25.432971, ,21/09/2022,,trip,Atrip,13:44:22,,,1,213,5.41,8.7120,-0.6900,,, , , , , , , , , , , , , , , , ,
A,-49.264115,-25.432963, ,21/09/2022,,trip,Atrip,13:44:23,,,1,214,3.98,6.4080,-0.6400,,, , , , , , , , , , , , , , , , ,
A,-49.264105,-25.432959, ,21/09/2022,,trip,Atrip,13:44:24,,,1,215,0.87,1.4040,-1.3900,,, , , , , , , , , , , , , , , , ,
A,-49.264104,-25.432959, ,21/09/2022,,trip,Atrip,13:44:25,,,1,216,0.00,0.0000,-0.3900,,, , , , , , , , , , , , , , , , ,
A,-49.264103,-25.432959, ,21/09/2022,,trip,Atrip,13:44:26,,,1,217,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264103,-25.432959, ,21/09/2022,,trip,Atrip,13:44:27,,,1,218,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264102,-25.432959, ,21/09/2022,,trip,Atrip,13:44:28,,,1,219,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264102,-25.432959, ,21/09/2022,,trip,Atrip,13:44:29,,,1,220,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264101,-25.432959, ,21/09/2022,,trip,Atrip,13:44:30,,,1,221,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264100,-25.432958, ,21/09/2022,,trip,Atrip,13:44:31,,,1,222,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264100,-25.432958, ,21/09/2022,,trip,Atrip,13:44:32,,,1,223,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264099,-25.432958, ,21/09/2022,,trip,Atrip,13:44:33,,,1,224,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264099,-25.432958, ,21/09/2022,,trip,Atrip,13:44:34,,,1,225,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264099,-25.432957, ,21/09/2022,,trip,Atrip,13:44:35,,,1,226,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432957, ,21/09/2022,,trip,Atrip,13:44:36,,,1,227,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432957, ,21/09/2022,,trip,Atrip,13:44:37,,,1,228,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432956, ,21/09/2022,,trip,Atrip,13:44:38,,,1,229,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432956, ,21/09/2022,,trip,Atrip,13:44:39,,,1,230,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432956, ,21/09/2022,,trip,Atrip,13:44:40,,,1,231,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432956, ,21/09/2022,,trip,Atrip,13:44:41,,,1,232,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432956, ,21/09/2022,,trip,Atrip,13:44:42,,,1,233,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432956, ,21/09/2022,,trip,Atrip,13:44:43,,,1,234,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432955, ,21/09/2022,,trip,Atrip,13:44:44,,,1,235,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432955, ,21/09/2022,,trip,Atrip,13:44:45,,,1,236,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264098,-25.432955, ,21/09/2022,,trip,Atrip,13:44:46,,,1,237,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264099,-25.432955, ,21/09/2022,,trip,Atrip,13:44:47,,,1,238,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264099,-25.432955, ,21/09/2022,,trip,Atrip,13:44:48,,,1,239,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264099,-25.432955, ,21/09/2022,,trip,Atrip,13:44:49,,,1,240,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264099,-25.432954, ,21/09/2022,,trip,Atrip,13:44:50,,,1,241,0.00,0.0000,0.0000,,, , , , , , , , , , , , , , , , ,
A,-49.264089,-25.432950, ,21/09/2022,,trip,Atrip,13:44:51,,,1,242,2.82,4.5360,1.2600,,, , , , , , , , , , , , , , , , ,
A,-49.264072,-25.432942, ,21/09/2022,,trip,Atrip,13:44:52,,,1,243,5.79,9.3240,1.3300,,, , , , , , , , , , , , , , , , ,
A,-49.264039,-25.432928, ,21/09/2022,,trip,Atrip,13:44:53,,,1,244,9.78,15.7320,1.7800,,, , , , , , , , , , , , , , , , ,
A,-49.263993,-25.432909, ,21/09/2022,,trip,Atrip,13:44:54,,,1,245,12.66,20.3760,1.2900,,, , , , , , , , , , , , , , , , ,
A,-49.263937,-25.432885, ,21/09/2022,,trip,Atrip,13:44:55,,,1,246,14.99,24.1200,1.0400,,, , , , , , , , , , , , , , , , ,
A,-49.263873,-25.432857, ,21/09/2022,,trip,Atrip,13:44:56,,,1,247,16.51,26.5680,0.6800,,, , , , , , , , , , , , , , , , ,
A,-49.263805,-25.432827, ,21/09/2022,,trip,Atrip,13:44:57,,,1,248,17.79,28.6200,0.5700,,, , , , , , , , , , , , , , , , ,
A,-49.263729,-25.432794, ,21/09/2022,,trip,Atrip,13:44:58,,,1,249,19.67,31.6440,0.8400,,, , , , , , , , , , , , , , , , ,
A,-49.263646,-25.432758, ,21/09/2022,,trip,Atrip,13:44:59,,,1,250,21.41,34.4520,0.7800,,, , , , , , , , , , , , , , , , ,
A,-49.263559,-25.432721, ,21/09/2022,,trip,Atrip,13:45:00,,,1,251,21.93,35.2800,0.2300,,, , , , , , , , , , , , , , , , ,
A,-49.263470,-25.432683, ,21/09/2022,,trip,Atrip,13:45:01,,,1,252,22.31,35.8920,0.1700,,, , , , , , , , , , , , , , , , ,
A,-49.263383,-25.432648, ,21/09/2022,,trip,Atrip,13:45:02,,,1,253,20.11,32.3640,-0.9800,,, , , , , , , , , , , , , , , , ,
A,-49.263308,-25.432618, ,21/09/2022,,trip,Atrip,13:45:03,,,1,254,16.83,27.0720,-1.4700,,, , , , , , , , , , , , , , , , ,
